id,tweet,link,date,time
1107372391464951808,Pessoas de cabelo vermelho são pessoas de cabelo vermelho Pessoas com cabelo de cor ou aproximada ou igual a esse são ruivos NÃO ESSE CABELO DE PUTA Q AÍ Q TT TEM  pic.twitter.com/nZ4E4qMH82,https://twitter.com/moryssu_/status/1107372391464951808,2019-03-17,17:05:26
1102480979904610304,Vcs se achando pq é amiga de famosinha do Instagram MEU BROTHER MEUS AMIGO PASSAM TODO DIA NO BANDEIRA 2 QUER MAIS FAMOSO QUE ISSO??,https://twitter.com/moryssu_/status/1102480979904610304,2019-03-04,05:08:43
1098982294029774848,Mais um dia normal no paulo VI  https://twitter.com/_osep_/status/1098942765839368192 …,https://twitter.com/moryssu_/status/1098982294029774848,2019-02-22,13:26:11
1087065273725845510,-Como vai sua vida amorosa?  -Ótima pq?  pic.twitter.com/GTlUbV1VwS,https://twitter.com/moryssu_/status/1087065273725845510,2019-01-20,17:12:12
1080852137230385152,chegou 2019 e a minha retrospectiva 2018 foi num peguei ninguem fui diagnosticado com depressão falei oq não devia pra muita gente bebi pra karai me apaixonei e me fudi como sempre tentei me matar mas num deu perdi tudo ATÉ UM CELLULAR VI FILME ATÉ ACABAR OS FILME POSSIVEL Q LIXO,https://twitter.com/moryssu_/status/1080852137230385152,2019-01-03,13:43:25
1080688221749678080,querendo levar alguem pra assistir vingadores eu te mato(apelido carinhoso)  mas ai eu lembro que não tenho amigos muito menos namorada  TRISTE REALIDADE,https://twitter.com/moryssu_/status/1080688221749678080,2019-01-03,02:52:04
1077185549423788032,É deu MUITO ruim  EU FIZ MERDA...7 VEZES KKKK,https://twitter.com/moryssu_/status/1077185549423788032,2018-12-24,10:53:42
1076727696070246402,As vezes aquela sua mensagem no fim do dia é a única coisa que não me faz querer desistir de tudo,https://twitter.com/moryssu_/status/1076727696070246402,2018-12-23,04:34:22
1075292160726065152,Vocês falando que eu gosto de iludir as pessoas  AAAAAAA MEU BROTHER  gosto mesmo idai,https://twitter.com/moryssu_/status/1075292160726065152,2018-12-19,05:30:03
1075284200788512769,A madrugada é o horário que os pensamentos suicidas mais vem a mente  Tipooo AGORA,https://twitter.com/moryssu_/status/1075284200788512769,2018-12-19,04:58:25
1089153847413616640,Meia hora esperando ele se arrumar pra isso  pic.twitter.com/lCsyib9LpN,https://twitter.com/moryssu_/status/1089153847413616640,2019-01-26,11:31:27
1089007956371402752,@americu_  Piscininha amor versão slz  pic.twitter.com/SkJnQRnZwf,https://twitter.com/moryssu_/status/1089007956371402752,2019-01-26,01:51:44
1080688865109856256,"FÉRIAS BASEADAS NO  ""AAHH AMANHÃ EU VOU""",https://twitter.com/moryssu_/status/1080688865109856256,2019-01-03,02:54:38
1080688221749678080,querendo levar alguem pra assistir vingadores eu te mato(apelido carinhoso)  mas ai eu lembro que não tenho amigos muito menos namorada  TRISTE REALIDADE,https://twitter.com/moryssu_/status/1080688221749678080,2019-01-03,02:52:04
1080685484039393281,a mais bela verdade  https://twitter.com/_osep_/status/1080487521199509504 …,https://twitter.com/moryssu_/status/1080685484039393281,2019-01-03,02:41:12
1076347211447963648,Pode mexer no meu celular todo Eu deixo SÓ PELO AMOR DE DEUS NÃO ENTRA NA GALERIA,https://twitter.com/moryssu_/status/1076347211447963648,2018-12-22,03:22:27
