id,tweet,link,date,time
1143254697727471618,"os cara podia só fazer mouse e pronto.  mas os mouse feito de vidro e sem qualidade e ainda faz esse tipo de cagada. esse ano ta um lixo, o ser humano é um lixo.",https://twitter.com/CreativeZaach/status/1143254697727471618,2019-06-24,17:28:55
1142619238584262656,"13 anos, tenho medo dos barulhos que eu escuto quando fico sozinho por muito tempo.  https://twitter.com/JpngnpJ/status/1142599810408747011 …",https://twitter.com/CreativeZaach/status/1142619238584262656,2019-06-22,23:23:49
1140271877333667840,"acorda ele não, sono dele já é todo fodido kkk",https://twitter.com/CreativeZaach/status/1140271877333667840,2019-06-16,11:56:15
1136690314784251904,O foda é q é oficial,https://twitter.com/CreativeZaach/status/1136690314784251904,2019-06-06,14:44:24
1136624293180301312,"Nossa véi, eu peguei esse jogo no play 2, eu jogava pra krl, daí o cd começou a ficar ruim e só ficava na tela de menu ;-;",https://twitter.com/CreativeZaach/status/1136624293180301312,2019-06-06,10:22:03
1135634838373974020,Expressivo: 8/10  Organizado: 5/10  Chorão: 10/10  Amigável: 10/10   Prestativo: 4/10  Romântico: 10/10  Bravo: 3/10  Comilão: 7/10   Indeciso: 10/10  Apegado às pessoas: 10/10  Apegado aos bens: 10/10  https://twitter.com/Pnw019/status/1135373472509698049 …,https://twitter.com/CreativeZaach/status/1135634838373974020,2019-06-03,16:50:19
1135011983957352450,to me sentindo um lixo,https://twitter.com/CreativeZaach/status/1135011983957352450,2019-06-01,23:35:19
1135003394152816641,Vc é de outra pessoa,https://twitter.com/CreativeZaach/status/1135003394152816641,2019-06-01,23:01:11
1134996682897330176,"Um dia ainda colo aí, ou não 🤷🏽‍♂️",https://twitter.com/CreativeZaach/status/1134996682897330176,2019-06-01,22:34:31
1134247306939777024,"relaxa, daqui a pouco tu vai estar numa cadeira de balanço vendo sessão da tarde o dia inteiro enquanto vc toma iogurte",https://twitter.com/CreativeZaach/status/1134247306939777024,2019-05-30,20:56:45
1132271836794970112,Bom dia seus Jake pudding do karalho,https://twitter.com/CreativeZaach/status/1132271836794970112,2019-05-25,10:06:57
1132238147977457664,Nossa  Já senti várias coisas na vida...  Mas nunca senti vontade de enfiar um hambúrguer de siri no cu.,https://twitter.com/CreativeZaach/status/1132238147977457664,2019-05-25,07:53:05
1131730989825318912,Eu tô louco né?,https://twitter.com/CreativeZaach/status/1131730989825318912,2019-05-23,22:17:49
1131712292226306048,Vc consegue responder essa?  Há 5 pessoas numa sala. Tu entra e mata 4 delas. Quantas ficam na sala.  Se errar tem que postar até às 10 pq eu tô com preguiça  *ERREI para @ameixasbonitas,https://twitter.com/CreativeZaach/status/1131712292226306048,2019-05-23,21:03:31
1130366479801683969,Ontem eu tive paralisia do sono Tô todo fodido,https://twitter.com/CreativeZaach/status/1130366479801683969,2019-05-20,03:55:44
1130366314923659264,Ataque de pânico as 3 da manhã.  Eu adoro tanto meu sistema nervoso.,https://twitter.com/CreativeZaach/status/1130366314923659264,2019-05-20,03:55:05
1127385205394767877,Política é uma merda e vc tem q concordar,https://twitter.com/CreativeZaach/status/1127385205394767877,2019-05-11,22:29:13
1127382004750848001,E se ela quiser se vestir de banana eu tô pouco me fodendo. Eu vou achar ela foda de qualquer jeito mas eu vou rir mt tbmkkk,https://twitter.com/CreativeZaach/status/1127382004750848001,2019-05-11,22:16:30
1127381621068451845,"Vamo continuar, pq primeiramente: se ela quer evitar a sexualização eu não tenho nada contra mas nada me impede de dar a opinião que eu quiser sobre isso. Segundo: Eu acho que o azeite tá MT caro e eu tô puto com isso. Terceiro: ela é foda mas as roupas...  pqp meu irmão kkk",https://twitter.com/CreativeZaach/status/1127381621068451845,2019-05-11,22:14:58
1127311767468638211,Consequências de uma época em q um certo jogo tomava todo seu tempo.  Acontece com todo mundo,https://twitter.com/CreativeZaach/status/1127311767468638211,2019-05-11,17:37:24
