id,tweet,link,date,time
1144030901094928390,"só estou falando merda a partir desse ponto, basicamente",https://twitter.com/guitarrasfoda/status/1144030901094928390,2019-06-26,20:53:16
1144030685809610752,"pior que fortalecer o indivíduo pode ser uma boa ideia, foda que o indivíduo é burro, imbecil, preconceituoso, etc. etc.",https://twitter.com/guitarrasfoda/status/1144030685809610752,2019-06-26,20:52:25
1144029099310157824,"live: tomando banho e lavando a louça, ao mesmo tempo",https://twitter.com/guitarrasfoda/status/1144029099310157824,2019-06-26,20:46:06
1143601889927413760,foda-seee,https://twitter.com/guitarrasfoda/status/1143601889927413760,2019-06-25,16:28:32
1143586713903796225,"pra estar nesse ramo de lucrar com ""treta"" não espero nada menos que um pedaço de lixo subhumano",https://twitter.com/guitarrasfoda/status/1143586713903796225,2019-06-25,15:28:14
1143586246142365697,"aaah, ele é o cara desse meme, eu não assistia ele mas mesmo assim é foda, rip",https://twitter.com/guitarrasfoda/status/1143586246142365697,2019-06-25,15:26:22
1143585579550027781,foda :/,https://twitter.com/guitarrasfoda/status/1143585579550027781,2019-06-25,15:23:43
1143282679942733824,"eu sou socialmente awkward, odeio lugar lotado e festa e sou péssimo falando com mulheres atraentes, eu me consideraria um incel, MAS eu não odeio mulher nem nada disso, só sou inapto nesse tipo de relações",https://twitter.com/guitarrasfoda/status/1143282679942733824,2019-06-24,19:20:06
1143281586026242048,é foda,https://twitter.com/guitarrasfoda/status/1143281586026242048,2019-06-24,19:15:45
1143274744457957377,"eu vou ficar mais e mais chato com o tempo, aguarde",https://twitter.com/guitarrasfoda/status/1143274744457957377,2019-06-24,18:48:34
1143274665575636992,fico o dia todo fora aqui pra quando eu chego já problematizar,https://twitter.com/guitarrasfoda/status/1143274665575636992,2019-06-24,18:48:15
1143273745148186624,"isso tudo que eu disse é estúpido? talvez, mas é assim que eu enxergo isso",https://twitter.com/guitarrasfoda/status/1143273745148186624,2019-06-24,18:44:36
1143273545855832064,"campo obviamente eles vão identifica-lá como uma ameaça e agir com hostilidade.  ""querem roubar até isso de nós""  é uma ânsia de se sentir oprimido, de justificar atitudes e pensamentos tóxicos, de ter algo pra lutar a favor de.",https://twitter.com/guitarrasfoda/status/1143273545855832064,2019-06-24,18:43:48
1143186346250555392,horrível a vida né,https://twitter.com/guitarrasfoda/status/1143186346250555392,2019-06-24,12:57:18
1143176658263990279,bom dia?,https://twitter.com/guitarrasfoda/status/1143176658263990279,2019-06-24,12:18:49
1142603560292630529,"tá foda isso, tô ficando pra trás",https://twitter.com/guitarrasfoda/status/1142603560292630529,2019-06-22,22:21:31
1142602995676459008,"tem um bar rock aqui em foz, um dia eu vou lá, não vou beber nada",https://twitter.com/guitarrasfoda/status/1142602995676459008,2019-06-22,22:19:17
1142601104410234880,guitarras foda  https://youtu.be/CbI79e5iZKs ,https://twitter.com/guitarrasfoda/status/1142601104410234880,2019-06-22,22:11:46
1142597725348925441,muito tempo até isso acontecer tho,https://twitter.com/guitarrasfoda/status/1142597725348925441,2019-06-22,21:58:20
1142583941066645504,"💍💍💍💍💍💍💍💍💍💍💍  cole isso no seu perfil          quem der fav quer beijar você, quer namorar com você, quer ser teu amigo(a), ou quer te encher de soco e você pode ir perguntar na dm o que a pessoa quer.   💍💍💍💍💍💍💍💍💍💍💍",https://twitter.com/guitarrasfoda/status/1142583941066645504,2019-06-22,21:03:34
1142580576500817922,"meu corpo o dia todo mandando sinal de sono, no minuto que eu tento dormir ele muda de ideia, que se foda",https://twitter.com/guitarrasfoda/status/1142580576500817922,2019-06-22,20:50:12
1142556434074353670,"""vou virar ancap""  se um dia eu disser isso pode saber que algo está errado",https://twitter.com/guitarrasfoda/status/1142556434074353670,2019-06-22,19:14:16
1142523507873669129,"ESSE MEME JÁ EXISTE FAZ TEMPO, ANTES DAS DUAS CONTAS POSTAREM VTNC  https://twitter.com/HistoriaNoPaint/status/1142458542227632128 …",https://twitter.com/guitarrasfoda/status/1142523507873669129,2019-06-22,17:03:25
1142522535193563138,"o foda é que os ancaps mancham a imagem dos anarquistas, mais do que já é",https://twitter.com/guitarrasfoda/status/1142522535193563138,2019-06-22,16:59:34
1142483007279980546,vou tentar um dia,https://twitter.com/guitarrasfoda/status/1142483007279980546,2019-06-22,14:22:29
1142480726652334081,"nossa que merda, kpopper é foda ein",https://twitter.com/guitarrasfoda/status/1142480726652334081,2019-06-22,14:13:26
1142229328496869377,SÓ OS FODA  https://twitter.com/guitarrasfoda/status/1142205547544027137 …,https://twitter.com/guitarrasfoda/status/1142229328496869377,2019-06-21,21:34:28
1142195579390451714,"vai pra lista de ""vou assistir (um dia, quem sabe)""",https://twitter.com/guitarrasfoda/status/1142195579390451714,2019-06-21,19:20:21
1142194765460627456,foda que o único mecha que eu assisti foi eva mesmo,https://twitter.com/guitarrasfoda/status/1142194765460627456,2019-06-21,19:17:07
1142194231672483841,tuito coisas interessantes e importantes: zero replies e zero favs  tuito sobre ser viadinho: 17372737 rt 1837383747 fav  assim é foda,https://twitter.com/guitarrasfoda/status/1142194231672483841,2019-06-21,19:15:00
1142139606680461312,"pois é, esse tipo de pessoa não merece o ar que respira",https://twitter.com/guitarrasfoda/status/1142139606680461312,2019-06-21,15:37:56
1141427797975543809,"hoje no trabalho eu atendi um telefonema e comecei a ouvir a pessoa e responder normalmente, depois de 1 minuto e meio eu percebi que era um ""robô"" que entendia comando de voz   eu sei lá",https://twitter.com/guitarrasfoda/status/1141427797975543809,2019-06-19,16:29:28
1141066235477733376,que inferno esse tweet,https://twitter.com/guitarrasfoda/status/1141066235477733376,2019-06-18,16:32:45
1141062700174151681,imagina ser um arqueólogo no futuro e ter que decifrar esse enigma aqui  pic.twitter.com/TYLEhv6HRP,https://twitter.com/guitarrasfoda/status/1141062700174151681,2019-06-18,16:18:42
1141061903625707520,odeio viver,https://twitter.com/guitarrasfoda/status/1141061903625707520,2019-06-18,16:15:32
1141061369757884417,"todo dia tentando rever meus conceitos e visão do mundo, que inferno, vou ficar louco",https://twitter.com/guitarrasfoda/status/1141061369757884417,2019-06-18,16:13:25
1141059038144339969,"o foda é que tem gente aí que se encaixa em todos os grupos, de alguma forma  https://twitter.com/moarajuliana/status/1140931663985303552?s=20 …",https://twitter.com/guitarrasfoda/status/1141059038144339969,2019-06-18,16:04:09
1141045281812860928,"foda isso, engessar o pênis",https://twitter.com/guitarrasfoda/status/1141045281812860928,2019-06-18,15:09:29
1141044656114937856,"aí é foda, não tem muito que fazer agora, o jeito é tentar parar de pensar nisso",https://twitter.com/guitarrasfoda/status/1141044656114937856,2019-06-18,15:07:00
