id,tweet,link,date,time
1143988357384589312,"Vendo jogo com meu pai, com bebida quente no frio, uma dose pura de manhã se está muuuuito frio (nunca mais aconteceu).   Sempre que janto fora com a patroa peço um Daiquiri/Caipirinha/Mojito.   Estou deixando a cerveja para ocasiões festivas e temperaturas superiores a 30º",https://twitter.com/Legauche/status/1143988357384589312,2019-06-26,18:04:13
1143984225512763393,"Nada, quando calha fumo e bebo, inclusive levo sempre um maço de cigarros na mochila, embora ele dure anos. A questão é o HÁBITO. E descobri que manejando a alimentação  consigo ficar muito mais ligado do que tomando capsulas de cafeína.",https://twitter.com/Legauche/status/1143984225512763393,2019-06-26,17:47:48
1143978714964942849,"Proporção ruim de proteína na maioria dos sabores. Massa + gordura. E é diversão, não comida. Estou falando do meu jantar em dia útil.",https://twitter.com/Legauche/status/1143978714964942849,2019-06-26,17:25:54
1143946079844622340,Expliquei. Era uma conversa amigável entre candidatos em fase final de um concurso.,https://twitter.com/Legauche/status/1143946079844622340,2019-06-26,15:16:13
1143676478296600576,"Confesso que percebi a possibilidade, mas deixei aberta para que alguém explorasse. Até pq depois, Radhamanthys vs 3 cavaleiros de ouro, parece ser outra coisa também.   Fica a questão: se é algo específico e proibido, eles treinam?",https://twitter.com/Legauche/status/1143676478296600576,2019-06-25,21:24:55
1143592436922486785,"É... tipo, apertei a mão do cara, fechei, ele foi embora. Um minuto depois liguei no celular e mudei de ideia. É a vida, ele usou persuasão no meu ponto fraco: livros. Trapaça, usei autismo nele.",https://twitter.com/Legauche/status/1143592436922486785,2019-06-25,15:50:58
1143531994506289152,"Quem se equivocou foi o Barça. Acho que o Coutinho perderia espaço no LFC com o tempo, embora fosse sempre útil. Mas o Barça não precisava de um jogador com as características dele.",https://twitter.com/Legauche/status/1143531994506289152,2019-06-25,11:50:47
1143524684748730369,"MK vira jogo depois do 3. Aliás tem um sujeito que humilhei no MK3 tb, mas esse me deu o bote na vida real, maior estelionatário que conheci. Saldo negativo.",https://twitter.com/Legauche/status/1143524684748730369,2019-06-25,11:21:45
1143514239736397830,"Coluna inspiradíssima do JPC, não mudaria uma vírgula.  E este trecho reforça o que disse outro dia: o adulto que adere a modinhas é a coisa mais canhestra e sem sentido na minha percepção do mundo.  https://twitter.com/J_P_Coutinho/status/1143472749995839488 … pic.twitter.com/uucI0lsw1Z",https://twitter.com/Legauche/status/1143514239736397830,2019-06-25,10:40:14
1143492232584073217,"Vc faz rivais, não amigos.",https://twitter.com/Legauche/status/1143492232584073217,2019-06-25,09:12:47
1143186885893906433,"Meu primo é dois anos mais novo que a irmã dele, e com três anos já ganhava dela numa briga. Ver os dois crescerem foi instrutivo, fui babá deles por muito tempo.",https://twitter.com/Legauche/status/1143186885893906433,2019-06-24,12:59:27
1143139868085821440,"Sim, quem assiste o futebol feminino é um subconjunto de quem assiste o masculino. Aliás, quem costuma gostar são pessoas mais velhas que não gostam muito do jogo a velocidade da luz praticado no futebol masculino atual.",https://twitter.com/Legauche/status/1143139868085821440,2019-06-24,09:52:37
1143120152348823554,"Sou o sujeito que trabalha domingo em casa, mas passa a manhã de segunda-feira enrolando no Twitter.",https://twitter.com/Legauche/status/1143120152348823554,2019-06-24,08:34:17
1143105998325989377,"A enxurrada de pessoas que não sabe nem as regras e se mete só pra tentar dar a lacrada é a nova realidade.  E sim, das Seleções femininas que acompanhei em Copa e Olimpíadas essa foi a mais fraca.",https://twitter.com/Legauche/status/1143105998325989377,2019-06-24,07:38:02
1142882737428324352,"Brasil termina o primeiro tempo equilibrando o jogo. Ainda com jogo direto, mas ganhando mais a segunda bola e criando a partir daí. Desvantagem física é grande na bola alta, por isso sempre toma sustos na própria área.",https://twitter.com/Legauche/status/1142882737428324352,2019-06-23,16:50:52
1142515899267723265,Dia ruim do goleiro do Peru.,https://twitter.com/Legauche/status/1142515899267723265,2019-06-22,16:33:11
1142443332695724032,"Tenho uma turma de 3 alunos.   Minha expectativa: vai ser tipo aula particular, com bastante interação.  Realidade: os 3 sentam nos vértices do maior triângulo inscrito na sala e agem como se estivessem num auditório com 500 pessoas.",https://twitter.com/Legauche/status/1142443332695724032,2019-06-22,11:44:50
1142128310396346369,Quando o Inferno fica mais próximo da Terra: canicule em Paris.  https://twitter.com/lemondefr/status/1142122766084317184 …,https://twitter.com/Legauche/status/1142128310396346369,2019-06-21,14:53:03
