id,tweet,link,date,time
1143709232300220418,"São 23h32.  Me levantei às 7h30.   Só tive uma hora de almoço e uma hora depois das 18h pra descansar (e jogar um Pubg, claro).    O resto passei trabalhando. Escrevendo, pensando, falando com cliente no telefone, tocando freelas.  Pq eu continuo pobre?",https://twitter.com/francamentevini/status/1143709232300220418,2019-06-25,23:35:04
1143590263018778624,"que parada, hein  https://twitter.com/rolealeatorio/status/1143340814845784064 …",https://twitter.com/francamentevini/status/1143590263018778624,2019-06-25,15:42:20
1142087251570176001,@kizyland gif mais puro do mundo. ps: veja diferença de esgalepação e esformeança entre um filhote e um adult 😆,https://twitter.com/francamentevini/status/1142087251570176001,2019-06-21,12:09:54
1140838712298921984,"Animais, facínoras. Nunca gostei de polícia. Não cumprimento, olho torto e NUNCA chamei um covarde fardado de ""senhor"". Não passam de cãezinhos (pinschers) adestrados.  E sim, prefiro chamar o Batman, muito mais eficiente.  https://twitter.com/falathaisnunes/status/1140649169272614912 …",https://twitter.com/francamentevini/status/1140838712298921984,2019-06-18,01:28:39
1140715361203081217,"@CarlosBolsonaro depois das pauladas do @jeanwyllys_real, acho que tudo que lhe resta é deitar em posição fetal e chorar, chorar feito um cachorrinho desamparado de rua. Deu até dó...  pic.twitter.com/kjTrY9vBrl",https://twitter.com/francamentevini/status/1140715361203081217,2019-06-17,17:18:30
1138633724852154376,"Estranho seria alguém como você achar o Greenwald competente. Ele tem um Pulitzer no currículo né querida. Já você, plágios... 🤷",https://twitter.com/francamentevini/status/1138633724852154376,2019-06-11,23:26:49
1138122572808249344,"cara... Alan.... eu imagino qlq tipo de jornalista fazendo essa pergunta. Mas vc, mano... vc não.",https://twitter.com/francamentevini/status/1138122572808249344,2019-06-10,13:35:41
1136702218684567553,eu fico mt triste q uns video desse não tem audio,https://twitter.com/francamentevini/status/1136702218684567553,2019-06-06,15:31:42
1132297317640474625,"Engraçado q o #10 eh o melhor de todos! Medalha d ouro p cara q pistolou ao ver funkeiros na galeria do ROQUE, po",https://twitter.com/francamentevini/status/1132297317640474625,2019-05-25,11:48:12
1130548527443132416,"xapa-quente santo forte. Ouço o #audaz desde qdo nasceu mas especialmente dos últimos dias p cá NÃO CONSIGO parar de ouvir. Um novo líder, nasceu um novo líder...  cc: @FilipeRet",https://twitter.com/francamentevini/status/1130548527443132416,2019-05-20,15:59:08
