,Unnamed: 0,username,tweet,link
330,3313,guicf,"Eu fui diagnosticado com depressão crônica no ano passado. Interrompi um tratamento psiquiátrico no meio, o que...  http://fb.me/32MDON1ux ",https://twitter.com/GuiCF/status/584415307684392960
331,3316,marciodeportao,"Hoje fui ao médico, há dias não estava me sentindo bem e fui diagnosticado com depressão. Quem diria eu que sou...  http://fb.me/3OdL3vxgX ",https://twitter.com/marciodeportao/status/582893563098316800
332,3318,nowfragil,eu fui diagnosticado com depressão,https://twitter.com/nowfragil/status/581467303931453440
333,3322,giordanoarruda,Ainda por cima fui diagnosticado com depressão virtual,https://twitter.com/giordanoarruda/status/578321014611927040
334,3358,vieirawell_,Fui ouvir Radiohead e automaticamente fui diagnosticado com depressão,https://twitter.com/vieirawell_/status/553365249236406274
335,3367,victor_tio_fill,é agora e real fui diagnosticado com depressão,https://twitter.com/Victor_Tio_Fill/status/543529208086265856
336,3379,ahuahe,Fui no medico e fui diagnosticado com depressão pós show,https://twitter.com/ahuahe/status/535176753577492482
337,3380,leandromoraes26,"Além de tudo que vem acontecendo, descubro problemas no coração e fui diagnosticado com depressão. Eu não tenho mais vontade das coisas.",https://twitter.com/leandromoraes26/status/535091810595770369
338,3393,hiaggoc,Sério que eu fui diagnosticado com depressão ? Pois cerveja e futebol é a cura kkkk FODA - SE o mundo kkkk,https://twitter.com/HiaggoC/status/532687791621414912
339,3399,stayquietnadal,"Há dois anos atrás, quando eu fui diagnosticado com depressão, meu chão caiu e o barco quase afundou.…  http://instagram.com/p/tyo1z5jDov/ ",https://twitter.com/stayquietnadal/status/518923257274445824
