,Unnamed: 0,username,tweet,link
50,1616,p0len_depressed,"na  vdd eu fui diagnosticado com depressão em 2016, 3 meses dps que minha mãe morreu. mas já que a senhorita gorda diz que é por isso, você está certa, afinal qualquer coisa q homem diz hoje em dia é maxismu e ixtrupu hah. fêmea escrota, buceta de bacalhau",https://twitter.com/p0len_depressed/status/1119043375095844864
51,1617,hirohitobr,"Vocês devem imaginar, eu fui diagnosticado com Depressão Melancólica, que é uma depressão que não tem causa aparente (Depressão com causa aparente=Depressão pós-parto por exemplo), e foi um choque tremendo na hora, tanto pra mim quanto pra minha mãe",https://twitter.com/Hirohitobr/status/1119028741370515457
52,1621,jonbfr,"2018 foi um ano bem conturbado, pra mim não foi muito diferente  Tive perdas familiares significativas, pressão do final da faculdade e uma baita decepção com relacionamento  Em dezembro, após relutar, decidi fazer terapia e fui diagnosticado com depressão em um quadro ainda leve",https://twitter.com/jonbfr/status/1118640304675069952
53,1625,masriele,[15/04/19 2:16:35 PM] Mariele: acho que meu tipo de homem eh meio que o elliot [15/04/19 2:16:44 PM] Mariele: de mr robot [15/04/19 2:18:49 PM] : to ligado [15/04/19 2:21:10 PM] : ja te falei que quando era mais novo fui diagnosticado com depressão e dupla personalidade?,https://twitter.com/masriele/status/1117841036380971009
54,1633,gbrsoares27,"cara, eu não imaginava que minha vida ia mudar tanto em 8 meses. Em agosto eu fui diagnosticado com depressão, em outubro eu estava empregado, em janeiro fui promovido, e hoje virei diretor de marketing. A mudança é tão natural que a gente nem percebe ela vindo.",https://twitter.com/gbrsoares27/status/1116821742297722881
55,1634,mynameiscentury,"Já faz um tempo desde que eu fui diagnosticado com depressão e ter sido recomendado um psiquiatra para me passar remédios pra isso, e até hoje eu espero por isso",https://twitter.com/mynameiscentury/status/1116648546906906624
56,1637,vortisrd,"Foi meio venenoso pra mim. Ainda é. E dói.  Me pego querendo fazer mais pra ter essas pessoas do meu lado (ainda mais esses tempos, quando fui diagnosticado com depressão e ansiedade).  Ainda tô aprendendo a lidar com isso. Mas fácil não tá sendo.  E vamo que vamo...",https://twitter.com/vortisrd/status/1115602809150291970
57,1638,guilerme_correa,Sonhei que fui diagnosticado com depressão,https://twitter.com/Guilerme_correa/status/1115276689276395522
58,1648,psicobug,"Ex 2: Eu estava lá quando vc mais precisava , estava ali pra lutar contigo contra seu vício em drogas. Mesmo assim vc me largou quando fui diagnosticado com depressão. Você nunca me mereceu! E voltar meses depois do término pra pedir dinheiro só prova isso !",https://twitter.com/psicobug/status/1113451454549962752
59,1649,alexjnnr,"qnd fui diagnosticado com depressão, senti muita raiva da pessoa q ""tinha feito isso cmg"". Mas ultimamente tenho pensado q a primeira culpa é minha, pq eu me permiti diversas coisas, situações, depositei confiança e felicidade em alguém, sendo q isso tudo precisa estar só em mim.",https://twitter.com/alexjnnr/status/1113432512401899521
