,Unnamed: 0,username,tweet,link
70,1688,heitor_lianza,"Hoje fui diagnosticado com depressão, acredita que só agora minha família percebeu que não era “drama”",https://twitter.com/heitor_lianza/status/1105289948511510534
71,1704,ogroamigo,"Procurei ajuda e fui diagnosticado com depressão, aquela com Sid não as fakes auto intituladas",https://twitter.com/ogroamigo/status/1100885276728147968
72,1705,alefrits,fui diagnosticado com depressão depois de usar o twitter no modo noturno,https://twitter.com/alefrits/status/1100551546851549184
73,1713,darthmathot,"Cada pessoa com depressão é sozinha, os sintomas pós em ser parecido mas são muitas variáveis de pessoa para pessoa. A depressão pode ser desencadeada a partir de um acontecimento ruim ou trauma. Eu sei que fui diagnosticado com depressão e transtorno bipolar com 4 anos de idade",https://twitter.com/DarthMathot/status/1098806325629341697
74,1714,ne_pomucenoo,"Eu fiquei do dia 03 até o dia 06 sóbrio, sem tomar remédio para dormir ou ficar dopado, no dia 06/11/2019 minha amiga foi comigo no psiquiatra da emergência e lá fui diagnosticado com Depressão psicótica e crise de ansiedade, desde então eu tomo vários remédios todos os dias",https://twitter.com/ne_pomucenoo/status/1098683492072861696
75,1722,ziikysilva,"Depois de muito tempo consegui ir no médico, como já era de se esperar fui diagnosticado com depressão 😪",https://twitter.com/ziikysilva/status/1096173752038158338
76,1726,acioli_karla,"Há um tempo atrás, fui diagnosticado com depressão pôs traumática, mas é smp aquele negócio né? A gente acha que sempre amanhã vai ser melhor do que hoje, e deixa de procurar ajuda pra depois ...",https://twitter.com/acioli_karla/status/1095794657232072712
77,1732,px_domaschesky,"ele tem denúncia na polícia por tirar fotos das crianças e usou o diagnóstico de depressão pra justificar ""eu fui diagnosticado com depressão, aí...  http://recordtv.r7.com/domingo-espetacular/videos/conheca-o-velhinho-que-bombou-na-internet-ao-tentar-fazer-slime-em-casa-10022019 …",https://twitter.com/Px_Domaschesky/status/1094979453053292545
78,1735,fbcpx2,fui diagnosticado com depressão ansiosa,https://twitter.com/fbcpx2/status/1093096969327861760
79,1742,lanaisdead,pô mas fui diagnosticado com depressão aos 12 kkkkkkkkkkkkkkk foda,https://twitter.com/LanaIsDead/status/1092226146354294784
