,Unnamed: 0,username,tweet,link
210,2203,victor_diffh,"Aos meus 15 anos fui diagnosticado com depressão severa, após tentar suicídio e ficar entre a vida e a morte. Me sinto um lixo "" aparente mente e em todos os outro sentidos"" N consigo conversar com uma garota, me deem dicas de como superar isso.""tenho 20anos hj""",https://twitter.com/Victor_Diffh/status/976534974722650112
211,2214,otaacosta,"Quando tentei auto extermínio e  quando fui diagnosticado com depressão venho tentando ser diferente, ser mais positivo, vendo o lado bom das coisas, tomando minha medicação, mudando atitudes, mas infelizmente não é fácil bancar o durão e forte",https://twitter.com/otaacosta/status/972821002408333313
212,2216,eestudio_g,Qual foi o pior momento que já passou? — Quando fui diagnosticado com depressão  https://curiouscat.me/EMBUSSTEE/post/348999512?1520523007 …,https://twitter.com/eestudio_G/status/971770046295965696
213,2219,kanyewerrst,"sobre desde quando eu to assim, sobre as vontades, sobre a insônia... no final eu fui diagnosticado com depressão - ela não falou o nível porém ela me encaminhou para o psicólogo e psiquiatra pra ver isso e mano eu sempre soube que eu tava ruim demais mas ouvir a confirmação doeu",https://twitter.com/kanyewerrst/status/970730537362120704
214,2224,diminhaszin,"7. eu pareço muito feliz, mas quase fui diagnosticado com depressão",https://twitter.com/diminhaszin/status/968937465343021056
215,2229,guimoraisll,"Eu tinha isso. Daí fui na psiquiatra já fui diagnosticado com depressão. Amiga, estou aí né na luta ainda :(",https://twitter.com/guimoraisll/status/967021713602031616
216,2238,italoppego,"Meu 2018 tá começando mt bem, perdi o amor da minha vida, fui diagnosticado com depressão e não arrumo emprego de jeito nenhum",https://twitter.com/Italoppego/status/963628625626062853
217,2245,farsruivo,"Fiz um teste on-line e fui diagnosticado com depressão ""leve a moderada"".",https://twitter.com/FarsRuivo/status/961193394163896320
218,2254,acacioloves,"Eu fui diagnosticado com depressão aos 15 anos, quando fiz o meu primeiro tratamento. Aos 19 vive meu momento...  https://fb.me/84UXq5rIw ",https://twitter.com/acacioloves/status/957652205649235968
219,2257,boorest,"te acho hilário, mas você gosta de pagar de depressivo — fui diagnosticado com depressão, humor é meio que um jeito de eu tentar sair desse meio  https://curiouscat.me/Boorest/post/300903774?1517019531 …",https://twitter.com/boorest/status/957075763748057089
