,Unnamed: 0,username,tweet,link
30,1559,treeckotreco,Depois q fui diagnosticado com depressão perdei 5 quilos to pesando 40 Nesses quatro dias eu dormi pq tentei me matar n to conseguindo comer tudo me da enjoo,https://twitter.com/Treeckotreco/status/1125704329736982529
31,1561,094shn,"Falando nisso, na minha última sessão com a psicóloga eu refiz os testes para ansiedade e depressão. Da última vez, fui diagnosticado com depressão e ansiedade em níveis severos. Vamos ver no que vai dar dessa vez.",https://twitter.com/094SHN/status/1125478386581889024
32,1562,sorvetedaora,"primeiro tweet falando sobre algo, yay. vou falar sobre a desgraça da depressão. eu fui diagnosticado com depressão 1 mês atrás (não exatamente), eu tenho uma amiga que fala que eu já estava apresentando sintomas mais do que 1 mês atrás. é uma tortura pensar qeu eu vou viver anos",https://twitter.com/sorvetedaora/status/1125417411065331713
33,1566,bruuuumno,Cara fui diagnosticado com depressão por não ter dinhero final de semana tabom vamos trabalha p vê se esqueço que quando acaba o expediente vou ter que ir p casa,https://twitter.com/bruuuumno/status/1124667250101882886
34,1568,librianjoo,Dá última vez que isso aconteceu eu fui diagnosticado com depressão,https://twitter.com/librianjoo/status/1124115291024310272
35,1571,rashkolnikow,"22. falando nisso, fui diagnosticado com depressão em 2017 com 14 anos e tomo sertralina desde então, mas eu honestamente acho que esse diagnóstico tá errado e tenho alguma outra coisa",https://twitter.com/rashkolnikow/status/1123290846533648385
36,1576,dayvisonhebert,"Há um tempo fui diagnosticado com depressão e espectro bipolar, meio que tudo se encaixou. Não que você esteja também doente. Hahahahaha",https://twitter.com/DayvisonHebert/status/1122692724115656704
37,1579,tiau_e_fodas,A ultima vez que fiquei tao emotivo foi em 2016 quando fui diagnosticado com depressão.,https://twitter.com/tiau_e_fodas/status/1122340404987346949
38,1580,michel_croesy,"Desde quando fui diagnosticado com depressão, foi uma das melhores coisas que aprendi e me esforçar para fazer as coisas: Pra mim mesmo. <3",https://twitter.com/Michel_croesy/status/1121871399726063616
39,1581,sailorfrootjail,"Sinceramente não sei como nunca fui diagnosticado com depressão, I'm gagged",https://twitter.com/sailorfrootjail/status/1121582403632410624
