,Unnamed: 0,username,tweet,link
190,2152,ligue188_,"Bom, fui diagnosticado com depressão e ansiedade um ano atrás. Foi quando pedi ajuda médica, o que é MUITO IMPORTANTE. Tive altos e baixos, ainda estou trocando a medicação. No momento não estou na melhor fase. Mas a principal coisa a se fazer é procurar ajuda médica. #Depressão",https://twitter.com/ligue188_/status/989882303932399616
191,2153,arthur_antonosg,Depois de ver Guerra infinita fui diagnosticado com depressão,https://twitter.com/arthur_antonosg/status/989699421091844096
192,2154,wesleyalbuquerq,"Quando meus pais se separaram e meu Pai foi embora de casa, achei que nossa relação mudaria drasticamente, mas quando fui diagnosticado com depressão meu Pai foi o primeiro a apoiar meu tratamento ❤️",https://twitter.com/WesleyAlbuquerq/status/989658667380330497
193,2158,roberro_,"diminui a dose do meu remedio pela primeira vez desde que fui diagnosticado com depressao, as vitorias nossas de cada dia :)",https://twitter.com/roberro_/status/988915369690697730
194,2162,gabobrbz,"tu é depressivo? — com 12 anos fui diagnosticado com depressão e síndrome do pânico, eu me considero """"""""curado""""""""""...  https://curiouscat.me/Gabriel_Campelo/post/418372349?1524342782 …",https://twitter.com/Gabobrbz/status/987791339080253440
195,2165,emilioerrante,"Tem hrs que é foda, eu não sei exatamente o q rola comigo...qndo eu era criança, eu fui diagnosticado com depressão. O q é uma coisa recorrente na minha família... mas o fato é q eu tenho essas mudanças de humor repentinas. Vou de euforia a tristeza profunda muito rápido!",https://twitter.com/EmilioErrante/status/987101922980220928
196,2167,nths_41,Eu fui em um homeopata naturalista  (apenas 100 reais por mês) e eu super recomendo. Em semanas eu já estava bem melhor da minha depressão  (ps eu não fui diagnosticado com depressão mais eu tinha todos os sintomas e agora eu estou MUITO melhor),https://twitter.com/NthS_41/status/985868497266847752
197,2168,littlefuckdiary,"Chegou um pouco que eu implorei por um psicólogo, fui diagnosticado com depressão e transtorno de ansiedade, ahhh que vontade de morrer",https://twitter.com/littlefuckdiary/status/985291588187361280
198,2170,gabrislel,Escrevo este texto em completo desespero. Meu nome é Luiz Castro de Lima e eu tenho 16 anos. Ano passado minha irmã morreu de câncer e desde então fui diagnosticado com depressão. Peço a ajuda de todos vocês.Colaborem com meu estado mental enviando uma foto do seu pai de calcinha,https://twitter.com/gabrislel/status/984606382413504512
199,2172,luirogger,"Honestamente, fui diagnosticado com #depressao faz anos. Desde então faço uso de #antidepressivos. Nunca vi e nem ouvi falar de alguém com esse #transtorno que tenha sido curado.",https://twitter.com/luirogger/status/984072444553105411
