,Unnamed: 0,username,tweet,link
300,2921,nemmmeviu,"3- já fui diagnosticado com depressão severa e não sei se me curei, sinceramente duvido muito. #25curiosidades",https://twitter.com/nemmmeviu/status/757838817730584576
301,2937,blckspinkz,17- eu já fui diagnosticado com depressão,https://twitter.com/blckspinkz/status/752258595480301569
302,2941,moskito,Talvez porque eu fui diagnosticado com depressão? Provavelmente sim.,https://twitter.com/moskito/status/749014056145649665
303,2944,beyonsad,da primeira vez que eu fui diagnosticado com depressão eu fui levado ao hospital pra fazer uma lavagem estomacal depois de um quase suicídio,https://twitter.com/beyonsad/status/747617967869956096
304,2953,serafflamat,Eu fui diagnosticado com depressão com 13 anos e nunca me tratei.,https://twitter.com/SeraffLamat/status/740054647558262784
305,2955,phantomsilvio,":/ fui diagnosticado com depressão semana passada, e eu sou bem assim mesmo",https://twitter.com/PhantomSilvio/status/739823423665410050
306,2969,uai_why,você ainda toma remédios pra dormir ou nunca tomou? Quando fui diagnosticado com depressão grave tive que tomar bastante =/,https://twitter.com/Uai_Why/status/730660557842481152
307,2977,edumarchhi,hj me falaram q fui diagnosticado com depressão HEHEHEHE nunca me senti depressivo,https://twitter.com/Edumarchhi/status/720452527049846784
308,2982,carlosedusol,Ano que vem fará 10 anos que fui diagnosticado com depressão e síndrome do pânico. Farei até uma festa pra comemorar 😒,https://twitter.com/carlosedusol/status/708036838984916992
309,2983,alucinacido,fui diagnosticado com 'depressão instantânea' tô tendo um ataque por que não tô achando meu pacotinho de depressão,https://twitter.com/alucinacido/status/707992442851741696
