,Unnamed: 0,username,tweet,link
40,1583,drew_hates,Eu to abismado que fui diagnosticado com depressão,https://twitter.com/Drew_hates/status/1121480925521567744
41,1585,opaeuviem,fui diagnosticado com (depressão unipolar) e não sei oque faço..,https://twitter.com/opaeuviem/status/1121380973898338304
42,1587,99mersao,"fui diagnosticado com depressão  é meus amigos, estou sentindo na pele aquilo que eu achava que era frescura",https://twitter.com/99mersao/status/1121192775179960320
43,1588,coccinellebling,"Desde que eu fui diagnósticado com depressão, a saúde mental da minha mãe também não tá uma das melhores. Eu preciso tomar tanto cuidado na hora de falar com ela, e isso cansa.",https://twitter.com/coccinellebling/status/1121167201854263297
44,1590,rafael_penha_76,"Concordo com @jefersonspfc100  em 100% do que ele disse.... depressão não te faz perder a capacidade de discernimento do que é certo ou errado, ele errou e deve pagar, que se recupere, mas compaixão eu não tenho também Eu já fui diagnosticado com depressão e sai dessa trabalhando",https://twitter.com/rafael_penha_76/status/1121112350856290304
45,1593,bbrito9,"Em 2017 eu fui diagnosticado com depressão e transtorno de ansiedade, por ironia do destino foi o ano em que eu entrei pra engenharia numa federal o que era meu sonho, nesses dois anos eu agora começo a melhorar, a depressão adiquirida no trabalho me afastou de tudo+",https://twitter.com/bbrito9/status/1120877399300890625
46,1605,fakedogre,nossa mano consegui ir num psiquiatra e fui diagnosticado com depressao e psicose,https://twitter.com/fakedogre/status/1120385794659762176
47,1610,xxgtmn,Boa Páscoa pra mim que fui diagnosticado com depressão 2 logo hj....,https://twitter.com/xxgtmn/status/1120099697081901056
48,1612,pedrohe01039264,"Fui na psicologa hj e pela segunda vez em 1 ano e meio, fui diagnosticado com depressão... É como dizem nem todo sorriso e verdadeiro né",https://twitter.com/PedroHe01039264/status/1119772430732599296
49,1615,highp4rker,2 • apesar disso tudo eu nunca fui diagnosticado com depressão ou ansiedade que me levassem a tomar remédios controlados. Já tive leves surtos mas nd a ponto de TANTO. Também nunca deixei de fazer minhas obrigações por mais que me doesse ou acabasse “mal feito”,https://twitter.com/highp4rker/status/1119254322200686592
