,Unnamed: 0,username,tweet,link
90,1766,vndrxy7,"2. Em 2008/9 fui diagnosticado com depressão e síndrome do pânico por conta do impacto da morte do meu bisavô na minha família. Fiz tratamento até meados de 2014, hoje em dia estou melhor, mas ainda convivo com a depressão.",https://twitter.com/vndrxy7/status/1086056084706676737
91,1767,ituuugk,Já fui diagnosticado com depressão e psicose,https://twitter.com/ituuuGK/status/1085957463155847170
92,1770,teiko_san,"4- na sexta série fui diagnosticado com depressão e a minha escola me mandou para um psicólogo, mas nunca fui nele rs",https://twitter.com/Teiko_san/status/1085681176814280704
93,1773,spinallhead,"@cyberglot Também fui diagnosticado com depressão crônica e, apesar de eu achar que era um pouco exagerado esse diagnóstico, aceitei e fui seguindo o que a psiquiatra e a psicóloga estavam me aconselhando. Depois passei por momentos piores ano passado e sei que não erraram.",https://twitter.com/spinallhead/status/1085229237018247168
94,1774,rafwlm,"Eu comecei a sofrer bullying nos meus três últimos anos no Carmo (7º, 8º e 9º) desde então eu comecei a fazer terapia, e foi nesse meio tempo que eu fui diagnosticado com depressão e ansiedade, passei uns estresses com a escola mas no fim deu quase tudo certo quando fui pro cetec",https://twitter.com/rafwlm/status/1085010216461262849
95,1781,luancodaz,"Nunca fui diagnosticado com depressão, mas tenho ctz que já tive e amém que hoje não tenho mais esses pensamentos ruins etc",https://twitter.com/luancodaz/status/1083208155771928576
96,1782,duhdionisio,"Hahaha olha só q coisa, fui diagnosticado com depressão, ansiedade e mais uma coisa q não me lembro, o mais legal disso tudo, la em casa não adianta conversar sobre oq os coroas acham frescura e minha irmã já tem as bagunça dela na cabeça..e aí eu publico aqui no tt pq ninguem ve",https://twitter.com/DuhDionisio/status/1083207889374928896
97,1783,o_menino_dih,"2018 foi uma merda, passei por poucas e boas, fui pro fundo do poço, me afastei de todos e no fim fui diagnosticado com depressão e ansiedade, estou me tratando até hoje com medicamentos e depois que eu voltei, eu tomei um rumo na minha life",https://twitter.com/o_menino_dih/status/1082478805552414720
98,1786,moryssu_,chegou 2019 e a minha retrospectiva 2018 foi num peguei ninguem fui diagnosticado com depressão falei oq não devia pra muita gente bebi pra karai me apaixonei e me fudi como sempre tentei me matar mas num deu perdi tudo ATÉ UM CELLULAR VI FILME ATÉ ACABAR OS FILME POSSIVEL Q LIXO,https://twitter.com/moryssu_/status/1080852137230385152
99,1787,hermironney,"2018 foi uma ano totalmente complexo pra mim, passei por muita coisa.Vivi um relacionamento que deixou traumas pesados, insatisfação no campo profissional, fui diagnosticado com depressão e até pensei em suicídio. Contudo, superei tudo espero que com a mesma força eu vença2019!",https://twitter.com/hermironney/status/1080122641053372416
