,Unnamed: 0,username,tweet,link
20,1507,arthurpinh3iro,Eu te acompanhava no passado porque realmente gostava de parte do seu conteúdo. Deixei de seguir e há poucos dias voltei a segui-lo novamente.  Agora acabo de lembrar porque havia dado unfollow antes.  Em tempo: não sou gay nem jamais fui diagnosticado com depressão.,https://twitter.com/arthurpinh3iro/status/1132306941278117891
21,1508,elivieirajr,"Alguns viram isso e compararam a culpar deprimido pela depressão. Não gosto de me usar de exemplo, mas, como estamos na era da experiência pessoal: eu fui diagnosticado com depressão alguns anos atrás, só saí porque tomei responsabilidade pelo meu bem estar. Recomendação da TCC.  https://twitter.com/EliVieiraJr/status/1131711291004006401 …",https://twitter.com/EliVieiraJr/status/1132304108948525057
22,1514,marcelootto13,"Danilo cara eu me sinto assim, e fui diagnosticado com depressão, porém os remedios que estou tomando não ajudam, quem sabe tu me deu uma luz aí, valeu queridão, sou teu fã!",https://twitter.com/marcelootto13/status/1132042686121349121
23,1518,vinirocas,Eu que já fui diagnosticado com depressão sei o quão escroto é passar por essa escuridão na vida e ainda ter um imbecil que brinca com esse tipo de coisa #teamwhin Whindersson,https://twitter.com/vinirocas/status/1131682299177832448
24,1524,0ff0n0ff,ja faz mais de dois anos q fui diagnosticado com depressao e ansiedade e minha mae ainda n entende q tenho recaida e ate hj n pesquisou os sintomas p tentar me entender 😍😍😍   ps: comecei a apresentar esses sintomas faz 5anos,https://twitter.com/0FF0N0FF/status/1131266142817914881
25,1544,sorvetedaora,"mermao, so queria falar um bagulho. eu fui diagnosticado com depressao mas eu n sei se ta certo. tipo, eu nao vejo que é algo que precisa ser tratado a vontade de nao estar vivo. tipo, seria facil se eu morresse mas as pessoas nao querem e é egoísmo. eu nao sei, eu vou falar cm",https://twitter.com/sorvetedaora/status/1127743877241241600
26,1548,zacson13,eu fui diagnosticado com depressão há dois anos e eu luto todo dia com ela mas parece que nunca vou ganhar   desde a hora que eu levanto até o momento que eu me deito tenho que ser forte pra não cair em mundo triste e ruim  só nos sabemos os monstros que temos que enfrentar,https://twitter.com/Zacson13/status/1126965710251614208
27,1550,creativezaach,"De mal a pior. Sim, fui diagnosticado com depressão. Não tenho mais apetite e me sinto vazio, eu vou sumir por um tempo mas não se preocupem, eu só quero diminuir toda essa dor no meu peito.",https://twitter.com/CreativeZaach/status/1126803843835150337
28,1556,_victorcasemiro,"Não sei se todos aqui sabem, mas a um tempo atrás eu fui diagnosticado com depressão e TAG (transtorno de ansiedade generalizada), e desde então iniciei o tratamento com medicação/antidepressivos",https://twitter.com/_victorcasemiro/status/1126237597288861696
29,1557,falapatti,"Postei uma foto minha criança nos stories. Toda feliz e sorridente, com 11 anos. Sei bem quando aquela foto foi tirada, pois eu morava em Rio Preto e a roseira que posei atrás ficava no quintal de casa. 11, eu tinha. 1997.  Foi quando fui diagnosticado com depressão pela 1a vez.",https://twitter.com/falapatti/status/1126088059458551808
