,Unnamed: 0,username,tweet,link
200,2174,furquim97,"Eu não brinco quando digo que essa música me ajudou e ajuda a arrumar autoestima. Conheci ela bem na época que fui diagnosticado com depressão, foi uma sorte e tanta.",https://twitter.com/furquim97/status/983817928276627456
201,2177,badveia,"Aos 21 fui diagnosticado com Depressão, ansiedade e ataque de panico. Welcome to sad girls from real problems club.",https://twitter.com/badveia/status/983331467248926720
202,2178,francamentevini,"Aos 24 anos, fui diagnosticado com depressão e encaminhado a um psiquiatra para tratamento medicamentoso  pic.twitter.com/oWRDhHWVTI",https://twitter.com/francamentevini/status/983157764678668288
203,2179,mauriciomunky,Vou confessar que eu não te seguia antes porque quando eu fui diagnosticado com depressão alguns amigos liberais teus me triggavam o meu desgraçamento mental frequentemente D:,https://twitter.com/MauricioMunky/status/982817723183960064
204,2180,cohramadasi,"É isso! Me chamo Caroline, tenho 26 anos, sou psicóloga, e fui diagnosticado com depressão há um ano.",https://twitter.com/CohraMadasI/status/982623497900953600
205,2183,joaoemnl,"galera eu tô magro sim, faz mais ou menos 10 meses que fui diagnosticado com depressão e dentre esse processo eu acabei também perdendo alguns quilos  mas olha, eu tô bem viu e tô me cuidando, mas as sequelas físicas da doença continuam",https://twitter.com/joaoemnl/status/981913258608283648
206,2187,carol_omm,"quando eu peguei pra fazer coisas que nunca tinha feito e que nunca me deixavam fazer, mas fiz e fiz bem. E você? — quando fui diagnosticado com depressao córnica, crise de ansiedade aguda e crise de panico leve....  https://curiouscat.me/caroliveira/post/385498089?1522650373 …",https://twitter.com/carol_omm/status/980692829029699584
207,2191,brunofx__,"Cara, eu passei por isso e fui diagnosticado com depressão severa. Estou me tratando a base de remédios e psicanalise. Muito cuidado que isso é uma coisa muito séria. Hj graças as seções sou outra pessoa, mudou minha vida. O lema é: vc não esta sozinha.",https://twitter.com/BRUNOFX__/status/978437182846373889
208,2196,iwtsaturns,"alguém: você se emociona com facilidade   eu: claro que não  dan: a dez anos atrás eu fui diagnosticado com depressão e eu to dizendo isso pq eu sei que muitos aqui sofrem disso. Falem com seus pais, amigos ou um terapeuta nunca desistam eu amo vcs  eu: #ImagineDragonsNoMultishow pic.twitter.com/rX8ls46wET",https://twitter.com/Iwtsaturns/status/977691023282499584
209,2202,doremifucku,"-Ent,eu fui diagnosticado com depressão. -Quer um abraço?Você se corta?Toma remédio? Até quando Brasil?",https://twitter.com/Doremifucku/status/976588330086301697
