,Unnamed: 0,username,tweet,link
120,1862,japonesbjj,"Mano que bosta , fui diagnosticado com Depressão ....",https://twitter.com/Japonesbjj/status/1067261168941699072
121,1869,zarbeon,"semana passada fez um ano que eu fui diagnosticado com depressão profunda, eu me lembro até hoje do quanto minha mãe se esforçou pra não chorar na minha frente, naquele momento.  E eu nunca vou me perdoar por ter feito ela sofrer tanto.",https://twitter.com/Zarbeon/status/1066544762394681344
122,1872,wellingtonluann,"Desde o dia que fui diagnosticado com depressão, crise de pânico e ansiedade eu prometi a mim mesmo que não deixaria mais ninguém me pisar, me fazer de otário ou me deixar abalar por qualquer coisa que os outros fizessem ou falassem",https://twitter.com/Wellingtonluann/status/1066471420014878720
123,1874,vinsharpie,"Eu já fui diagnosticado com depressão, já tentei suicídio, sofro muito com ansiedade e para complementar ainda tenho distúrbios do sono quase que todo dia, estresse nem se fala, hoje foi uma combinação de estresse com ansiedade...  Minha saúde em primeiro lugar!  https://twitter.com/vinsharpie/status/1066056468930146305 …",https://twitter.com/vinsharpie/status/1066056874389368832
124,1875,deftballs,"fui diagnosticado com depressão, déficit de atenção. nunca cheguei nesse estado, someone call the emergency",https://twitter.com/DeftBalls/status/1066021680215138306
125,1896,arnaldodesouza,"Não usaria o Facebook para abordar este assunto mas fui diagnosticado com depressão a alguns meses e pretendo compartilhar por aqui o andamento do tratamento que estou fazendo, as reações e sentimentos, que sirva de ajuda para alguém ou vire um registro póstumo.",https://twitter.com/arnaldodesouza/status/1060177184629932032
126,1901,luansvb,"Aparentemente fui diagnosticado com depressão. Primeiro passo foi procurar ajuda, óbvio, e o segundo foi deletar meu Facebook. Isso significa que vcs me verão mais por aqui",https://twitter.com/luansvb/status/1057302875989336064
127,1915,pedroxerches,"O que ocorre é que eu fui diagnosticado com depressão e um grave distúrbio bipolar de personalidade estágio 2, “nossa mas vc posta tanta coisa engraçada, vc é engraçado, tem saúde e uma vida toda, como pode isso?” São comentários assim que me fazem afundar cada vez mais +",https://twitter.com/Pedroxerches/status/1055243694264197120
128,1916,halierlol,"TBM fui diagnosticado com depressão e ansiedade baiano, sei exatamente o que vc está passando, eu tbm estou em casa para passar um tempo com a família. Fique colado com quem você ama e NÃO LARGUE O TRATAMENTO!! O meu é de 9 meses e tô no 3°. Se precisar, tamos aí!!",https://twitter.com/HalierLol/status/1055229479184932864
129,1919,baianolol1,"Oi gente, queria falar pra vcs q eu não vou jogar a SLiga, eu recentemente fui diagnosticado com Depressão(de novo, na verdade acho que sempre estou em uma luta interna contra isso), nesse momento to indo pra casa passar umas semanas com minha família até ficar 100%  Amo vcs ❤  pic.twitter.com/pFmqPcMuHW",https://twitter.com/baianolol1/status/1055101725110087682
