,Unnamed: 0,username,tweet,link
430,161,joleaduarte,"Ontem eu tive uma crise na escola. Na frente de todos. Em setembro de 2017 eu recebi o diagnóstico de depressão atípica. As vezes cansa ser forte, fingir ser feliz, lutar para continuar de pé, cansa viver.",https://twitter.com/JoleaDuarte/status/1108338440859463680
431,226,capetao_obvio,"13. Eu recebi o diagnóstico de depressão grave com sintomas psicóticos quando tinha 12 anos, não levantava da cama, não comia, não tomava banho, basicamente eu não conseguia me mexer, pra fazer algo eu tinha que me arrastar ou me apoiar nas paredes",https://twitter.com/capetao_obvio/status/1090155569216925698
432,238,marianadiasf,minha família tá estranha porque eles não sabem como lidar agora que finalmente recebi o diagnóstico de depressão  e é estranho pra mim que passei anos achando que tinha mas não pudendo buscar tratamento e agora finalmente tá acontecendo e eu me sinto mais perdida do que nunca,https://twitter.com/marianadiasf/status/1086401802935910400
433,299,mirrrnakeller,"alguns anos atrás eu recebi o diagnóstico de depressão e ansiedade, tem dias e épocas q são mais difíceis mas nessa caminhada conheci profissionais maravilhosos q me inspiram e têm me ajudado a cuidar dos meus sentimentos e dores",https://twitter.com/mirrrnakeller/status/1068049189496651776
434,318,guilhaski,"Recebi diagnóstico de depressão há 9 anos e sinto uma falta absurda de discussão pública sobre o assunto. Quando recebi o diagnóstico, chorei por horas por achar que era fraqueza minha; fruto da falta de conversa sobre o assunto.",https://twitter.com/guilhaski/status/1061381384437198848
435,332,anacaroliiinah,"Eu já sabia e tudo mais, mas estou catatônica. Eu não me sentia tão desmotivada a continuar sem enxergar sentido em nada desde meados de 2016 que foi quando recebi o diagnóstico de depressão",https://twitter.com/AnaCaroliiinah/status/1056748222734090240
436,346,myllagre,"eu estava assim aí recebi o diagnóstico de depressão  vá em um médico, peça exames pra checar as vitaminas e tal (pode ser vitamina D baixa... Ou falta de melatonina)",https://twitter.com/myllagre/status/1052324810934628352
437,447,amandeusaa,"Depois que recebi o diagnóstico de depressão, eu só consigo pensar em como eu deixei chegar a esse ponto.",https://twitter.com/amandeusaa/status/1019374611421593602
438,471,hypedboi_,"um dia desses, eu recebi o diagnóstico de depressão e desformismo corporal, e quando me abri com uma amiga, isso foi oq eu recebi:  pic.twitter.com/TRXc8Yqp3B",https://twitter.com/hypedboi_/status/1010705229015322625
439,505,baerkbyun,"Ata, vcs devem estar pensando “ o que sua mãe tem a ver com isso?” Simples, contei tudo a minha mãe e pro meu pai.. um maldito tenente, eles ignoraram, fui a psicólogos e recebi o diagnóstico de depressão grave",https://twitter.com/baerkbyun/status/995835691505512448
