,Unnamed: 0,username,tweet,link
320,3054,tarjapretaporra,Cerca de um ano atrás fui diagnosticado com depressão!,https://twitter.com/tarjapretaporra/status/634865309757915137
321,3066,sk_guih,"Já fazem 2 meses q fui diagnosticado com depressão e q vou à psicóloga e algo q percebi, é q depressão se combate com coisas simples.",https://twitter.com/sk_GuIh/status/632755106874793984
322,3076,notonbrise,"seu primeiro vídeo que assisti foi ""SEGUE DE VOLTA É O CASSETE"" foi no dia que fui diagnosticado com depressão + @Kefera",https://twitter.com/notonbrise/status/629460348098187265
323,3150,w_miyake,"O buraco - Em setembro de 2014 fui diagnósticado com depressão, para mim não foi surpresa sempre fui forte...  http://tmblr.co/Z758pl1pIIjy_ ",https://twitter.com/w_miyake/status/619746487577247744
324,3284,philodamae,"@gbragaalves @nilamaria_ Eu ja fui diagnosticado com depressão, e tenho caspa, posso dizer que tenho Depressão do Cáspio?",https://twitter.com/philodamae/status/605043143298416640
325,3285,swftperry,Depois q eu fui diagnosticado com depressão parece q todo mundo começou a falar disso,https://twitter.com/swftperry/status/604859848925310976
326,3287,goticuzinho,@drewftgomez da última vez qnd fui ao médico por causa disso fui diagnosticado com depressão hereditária,https://twitter.com/goticuzinho/status/603782558346805248
327,3291,marbundas,as vezes eu fico lembrando que eu já fui diagnosticado com depressão e me dá ódio da psiquiatria moderna,https://twitter.com/marbundas/status/601886267320770560
328,3294,renejuniioor,Fui no psicólogo e fui diagnosticado com depressão em desenvolvimento😓,https://twitter.com/ReneJuniioor/status/599985723652071425
329,3310,swftperry,"Eu fui diagnosticado com depressão e aceitei isso, mas ainda me fico chocado quando falam dos sintomas e me descreve perfeitamente",https://twitter.com/swftperry/status/589054744808787968
