,Unnamed: 0,username,tweet,link
130,1920,gilsuu,Mas tem muitos que prejudicam  Que te afundam  Eu senti isso na pele  Em meu 1 ano no IF comecei a ir na psicóloga e fui diagnosticado com depressão  De lá para cá foi muito difícil  Poucos de lá me ajudaram,https://twitter.com/Gilsuu/status/1054876619897274369
131,1929,bitenc0urt,Hoje eu fui diagnosticado com depressão level gravíssima... Nada que eu já não sabia.,https://twitter.com/bitenc0urt/status/1052293614129295360
132,1935,edemarfilhoo,"Me tornei uma pessoa triste, infeliz, desiludida com o presente e futuro e tudo que é sinônimo e derivação disto. A diferença de quando fui diagnosticado com depressão pra agora, é que antes fiquei assim por uma doença, agora pelas pessoas, inclusive, familiares. Tá mt difícil!",https://twitter.com/edemarfilhoo/status/1050887028827664385
133,1937,armyradfem,Sim. Meus pais ficaram com raiva de mim quando eu fui diagnosticado com depressão. Sem contar as vezes que eles riram da minha cara quando eu tinha 12 anos e falei que sofria muito bullying na escola,https://twitter.com/armyradfem/status/1050193106560319488
134,1939,vvatchmenn,"em 2010 fui diagnosticado com depressão, comecei o tratamento em 2011, acreditem. Todo dia é uma batalha imensa na minha cabeça e por isso me preocupo muito cm o assunto. Agradeço mesmo aos meus amgs e minha familia. É maravilhoso ir dormir sorrindo e dizer ""sou um sobrevivente""",https://twitter.com/vvatchmenn/status/1049836045255237632
135,1941,ericbellico,"Eu fui diagnosticado com depressão desde meus 14 anos, hoje tenho 21, e convivo direto com as crises dessa merda, só q eu nunca agredi ninguem por causa dela, ainda mais fisicamente, é cada justificativa tosca que essa galera tem pra uns atos merdas q pqp...",https://twitter.com/EricBellico/status/1049119681804750849
136,1944,pedrohe76503708,"Eu tiro por mim....quando fui diagnosticado com depressão Não aceitei isso na minha vida, e fui pesquisar oque podia me ajudar a parar de tomar remédios. descobri que quando você fortalece a mente o resto agente tira de letra.o mundo não é fácil,mas pra quem é mole ele fica pior",https://twitter.com/PedroHe76503708/status/1048558794098323456
137,1945,sailoralien,"graças a deus eu não fui diagnosticado com depressão (de fato), mas eu to com outros problemas (que nao convém citar aqui afinal de contas isso eh problema meu), mas e seu tivesse com depressao real? eh mto desserviço ouvir isso de amigo puta que pariu",https://twitter.com/sailoralien/status/1048370524575948800
138,1947,crawlingstardud,"Depois que fui diagnosticado com depressão eu me tornei paranóico e tenho algumas crises de ansiedade quando estou em lugares lotados de pessoas, obrigado Deus",https://twitter.com/crawlingstardud/status/1047995510953574401
139,1948,esquilobr143,"Ninguém vai ver essa porra mesmo  Ninguém liga para mim mesmo  Então foda se  Vou usar pra desabafar pra alguém ver Já fazem alguns meses q fui diagnosticado com Depressão, ansiedade e stress também  Tava foda essa fase na minha vida  Se eu fosse mais fraco eu não aguentaria Mas",https://twitter.com/EsquiloBr143/status/1047335873216438273
